ID Pocket_Score drug_score tSASA pSASA aSASA volume nb_asph apol_asph_proportion mean_asph_radius as_density mean_asph_solv_acc mean_loc_hyd_dens flex hydrophobicity_score volume_score charge_score polarity_score n_abpa COM_minus_asphr_max ala cys asp glu phe gly his ile lys leu met asn pro gln arg ser thr val trp tyr
3847 0.1262 0.0009 66.157 43.212 22.945 195.5997 24 0.2500 3.9018 2.2984 0.5547 5.0000 0.3319 -3.5556 4.5556 -1 8 8 5.751 1 2 1 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 1 0
3848 0.0790 0.2774 146.695 16.271 130.424 481.4402 45 0.8000 4.1336 3.6244 0.5916 34.6667 0.4681 63.1250 4.8125 1 4 4 8.990 1 1 0 1 0 0 0 0 1 1 4 0 2 4 0 1 0 0 0 0
3849 0.0551 0.2589 123.133 50.359 72.774 297.0583 39 0.5897 4.1059 3.0742 0.5009 22.0000 0.2582 35.6667 3.8333 -2 5 3 6.326 1 0 0 2 0 0 0 1 0 0 0 0 1 2 0 1 1 0 1 2
3850 0.1974 0.2485 188.078 43.974 144.104 768.2530 59 0.6949 4.0591 5.0519 0.5218 36.5366 0.2324 23.8889 4.0000 1 6 4 11.240 2 1 1 2 0 0 0 2 0 0 2 2 3 1 1 0 0 0 0 1
3851 0.1154 0.9447 239.436 55.738 183.698 767.0821 107 0.7944 4.0201 5.8694 0.4989 68.5176 0.1213 63.3846 4.6154 -2 7 9 15.753 2 0 1 1 1 0 2 0 1 3 9 0 2 1 0 0 0 1 1 1
3852 0.3041 0.4685 121.170 46.139 75.031 396.4456 55 0.5636 3.8787 3.5736 0.4534 30.0000 0.0579 21.4615 3.9231 -1 7 8 8.610 1 1 0 2 1 2 0 1 0 1 0 0 0 1 0 1 0 0 1 1
3853 0.3335 0.4215 113.512 39.688 73.824 334.2418 55 0.6000 3.8207 3.6415 0.4467 32.0000 0.1335 21.4615 3.9231 -1 7 6 8.095 1 1 0 2 1 2 0 1 0 1 0 0 0 1 0 1 0 0 1 1
3854 0.2457 0.4462 129.852 43.952 85.900 445.8760 53 0.5472 3.9192 3.7306 0.4409 28.0000 0.0458 18.2857 4.0714 0 8 5 9.026 1 1 0 2 1 2 0 1 0 1 0 1 0 1 0 1 0 0 1 1
3855 0.2783 0.5121 131.903 47.211 84.692 444.9775 50 0.5600 3.8649 3.7783 0.4426 27.0000 0.0344 18.2857 4.0714 0 8 8 9.083 1 1 0 2 1 2 0 1 0 1 0 1 0 1 0 1 0 0 1 1
3856 0.1457 0.1766 181.443 66.718 114.725 553.0541 51 0.6078 4.1198 4.5467 0.4570 28.9677 0.4581 28.7059 3.6471 -3 6 6 10.307 3 0 1 1 0 0 3 2 0 0 4 1 0 1 0 0 0 0 0 1
3857 -0.1208 0.0182 400.389 262.720 137.670 1261.1987 153 0.2026 3.9461 8.3642 0.4593 13.7419 0.2113 21.0811 4.0000 3 22 24 22.945 0 3 2 2 0 2 0 5 0 4 1 2 0 2 1 4 4 1 2 2
3858 -0.1314 0.0035 371.405 237.359 134.047 1171.5962 140 0.2071 3.9773 7.6736 0.4515 12.9655 0.1672 21.4545 4.0303 2 20 21 19.478 0 3 2 2 0 2 0 4 0 4 1 1 0 1 1 3 4 1 2 2
3859 0.3839 0.0028 42.044 22.722 19.322 155.4702 42 0.1667 4.0218 1.6312 0.5573 6.0000 0.0000 12.8333 4.9167 0 9 10 4.105 0 3 1 2 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1
3860 -0.3461 0.0177 560.289 309.102 251.187 2103.7625 223 0.2377 3.9412 10.2463 0.4673 16.0000 0.3791 18.1020 4.0408 1 28 23 32.858 3 4 2 4 0 3 1 5 0 4 1 2 0 2 3 3 4 2 3 3
3861 -0.1285 0.0262 449.798 186.535 263.263 1627.1458 165 0.3576 3.9819 8.5299 0.4751 33.4576 0.1919 24.5000 3.8438 3 17 17 20.590 3 2 1 2 0 2 1 1 3 1 5 1 0 1 1 3 2 0 0 3
3862 0.0258 0.1697 166.097 100.885 65.212 520.3218 102 0.2255 3.7932 5.4412 0.4539 17.0435 0.5360 20.8846 4.4615 3 18 22 12.278 1 4 1 1 0 1 1 1 0 0 0 1 2 3 0 2 5 0 2 1
3863 -0.0863 0.9804 346.852 26.831 320.021 1196.1930 187 0.5882 4.0592 7.8169 0.5155 61.4182 0.0791 54.4000 3.8000 0 1 16 16.460 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 1
3864 0.0921 0.3811 218.932 103.812 115.121 777.3653 93 0.2473 4.0815 6.3624 0.4901 19.1304 0.3691 24.1429 5.2857 -4 18 18 15.192 0 1 3 2 1 0 3 1 0 0 0 0 0 0 1 0 0 7 2 0
3865 0.1639 0.0002 55.994 25.804 30.191 183.2671 31 0.0645 3.8762 2.1373 0.4707 1.0000 0.1852 41.4545 5.9091 -2 10 5 4.979 0 0 0 0 0 1 3 0 1 0 0 0 0 1 0 0 0 4 1 0
3866 0.1307 0.0316 196.244 67.028 129.216 740.3434 76 0.1842 3.9574 6.1666 0.5023 9.7143 0.1291 12.0500 3.4000 1 10 13 15.583 2 1 0 2 0 1 0 3 0 1 2 2 0 0 1 2 2 0 0 1
3867 -0.1322 0.9732 459.736 108.594 351.142 1698.8080 227 0.6564 3.9895 8.9832 0.4854 75.8121 0.4628 49.9535 4.5581 1 15 22 23.325 2 2 0 0 1 0 4 2 2 5 7 1 3 5 1 3 0 0 3 2
3868 0.0928 0.2394 257.337 95.515 161.822 891.2584 86 0.5116 4.0535 6.3284 0.4431 29.4091 0.2934 37.5217 4.3478 -3 14 11 15.642 0 0 2 3 1 0 0 0 0 0 0 0 0 4 0 3 2 2 2 4
3869 0.1993 0.4862 185.161 64.398 120.763 605.6331 68 0.6176 4.0318 5.0471 0.4247 38.8095 0.5363 24.6000 3.8000 -2 9 9 11.220 2 0 1 2 0 2 2 2 1 1 2 1 0 2 0 0 0 0 0 2
3870 0.1577 0.3949 224.467 116.988 107.479 747.3308 69 0.5362 4.0468 5.9278 0.4198 29.7838 0.5366 24.7727 3.9545 -2 10 8 14.392 2 0 1 2 0 1 3 2 1 1 3 2 0 2 0 0 0 0 0 2
3871 0.1055 0.8582 251.534 121.110 130.424 825.1879 91 0.4286 4.0127 6.2686 0.4614 31.3333 0.5598 23.5926 3.8889 0 14 15 16.713 2 0 1 2 0 2 2 2 1 1 2 3 0 2 0 0 3 0 0 4
3872 0.3371 0.5017 128.593 45.267 83.326 503.6012 57 0.6491 4.0655 4.1786 0.4334 34.9189 0.5164 20.6111 3.7778 -2 8 4 10.094 2 0 1 2 0 1 2 2 0 1 2 2 0 1 0 0 0 0 0 2
3873 -0.0042 0.2748 322.420 149.729 172.691 1192.0895 106 0.4906 4.0299 7.2871 0.4321 35.5000 0.6232 18.2692 4.2308 1 14 15 18.029 2 1 1 2 0 2 3 2 1 1 3 4 0 2 0 0 0 0 0 2
3874 0.1820 0.5175 182.883 74.196 108.687 641.6166 60 0.6667 4.1131 4.7015 0.4208 36.4500 0.6097 24.2000 3.8500 -2 9 7 11.138 2 0 1 2 0 1 2 2 0 1 2 2 0 2 0 0 1 0 0 2
3875 0.0086 0.1488 281.106 142.229 138.877 1036.8622 109 0.5229 4.0535 6.1139 0.4685 44.8772 0.4494 17.0435 4.2174 0 13 11 14.188 2 0 1 2 0 2 3 1 1 1 2 4 0 2 0 0 0 0 0 2
3876 -0.0611 0.0085 98.113 12.946 85.167 272.3615 15 0.8667 4.1836 2.4894 0.4931 12.0000 0.2903 59.3000 3.8000 1 2 2 5.469 3 0 0 0 0 0 0 0 1 1 2 0 1 1 0 1 0 0 0 0
3877 0.3261 0.0001 95.955 63.349 32.606 341.0649 20 0.0000 4.1800 2.8518 0.6292 0.0000 0.5020 -21.3636 2.5455 -5 9 8 7.130 0 0 0 4 0 0 1 2 0 0 0 0 0 0 0 2 2 0 0 0
3878 0.3070 0.3816 132.544 52.524 80.020 395.7058 47 0.5106 3.7621 4.0802 0.4005 22.5000 0.6867 8.0714 3.4286 -3 6 6 8.744 0 0 0 2 2 0 1 0 0 0 1 0 0 1 3 1 2 0 0 1
3879 -0.4273 0.0836 464.351 284.414 179.937 1369.4934 156 0.3077 3.8922 8.1663 0.4155 27.2500 0.4505 27.0286 4.5429 0 24 18 18.602 2 1 2 3 0 1 2 1 1 2 1 3 1 0 0 2 2 3 4 4
3880 0.0048 0.9982 444.096 70.087 374.008 1622.9633 244 0.6844 3.9977 9.3570 0.4736 74.6347 0.5827 57.4762 4.6905 4 13 19 27.117 2 1 0 0 1 1 1 1 2 5 9 2 4 5 1 3 0 0 3 1
3881 0.0614 0.8320 431.941 132.232 299.709 1574.6067 212 0.4858 3.9013 8.8234 0.4093 47.5340 0.5124 47.2619 4.7619 3 17 19 20.772 1 2 0 0 1 2 3 1 1 5 8 3 3 4 1 3 0 0 3 1
3882 0.5035 0.6510 100.392 39.932 60.461 423.9371 75 0.3333 3.8678 4.6006 0.4708 20.4800 0.1522 31.5500 4.7500 -1 14 10 12.430 0 0 2 3 1 0 0 1 1 1 0 1 1 0 0 0 1 3 3 2
3883 0.1215 0.1923 156.483 44.173 112.309 588.3384 59 0.5424 3.9830 4.4312 0.5001 28.6875 0.6139 25.6000 3.8000 0 7 5 9.043 2 1 1 1 0 0 1 1 0 2 1 1 1 0 0 1 1 0 0 1
3884 0.0960 0.4634 158.735 36.607 122.129 447.7757 60 0.5833 3.9602 4.3129 0.4618 32.9143 0.4067 35.2353 4.0000 -2 7 8 9.008 1 0 1 1 0 0 2 1 0 3 1 1 2 1 0 1 1 0 0 1
3885 -0.1639 0.0086 141.055 31.161 109.894 371.5636 19 0.6842 4.1143 3.3015 0.4818 12.0000 0.3540 45.9167 3.3333 -1 2 5 8.025 3 0 0 0 0 0 1 2 0 1 1 0 1 1 0 0 1 0 0 1
3886 0.1880 0.0000 76.630 60.931 15.699 246.3569 19 0.0000 3.8264 2.7322 0.4638 0.0000 0.2058 -6.5000 4.3750 1 8 8 5.902 0 1 4 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
3887 0.0034 0.0340 137.218 52.546 84.672 391.4262 50 0.4200 3.9095 4.3454 0.5042 17.9048 0.4633 43.2500 5.2500 -3 10 6 8.729 1 0 0 1 2 0 3 0 0 1 0 1 1 1 0 0 0 4 1 0
3888 0.0472 0.0982 295.029 113.884 181.144 1096.9500 100 0.5100 4.0318 6.9209 0.4547 35.0588 0.6179 21.9630 3.9259 -1 14 7 17.073 2 0 1 2 0 2 3 2 1 1 2 3 0 2 0 0 2 0 0 4
3889 0.1047 0.1032 244.941 98.818 146.123 913.0592 80 0.5375 4.1565 6.1390 0.5000 33.0698 0.3921 29.8333 3.5556 -2 5 6 14.560 1 0 0 3 0 0 0 3 0 3 2 1 1 0 1 0 1 0 0 2
3890 -0.0091 0.0032 52.673 32.144 20.530 107.3530 22 0.5455 3.7160 1.2915 0.5066 11.0000 0.1263 62.0000 5.7500 0 6 1 3.252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 4 2
3891 0.3304 0.8216 74.137 6.451 67.686 290.5793 50 0.9200 3.8753 3.8200 0.4407 40.2174 0.5375 48.7500 4.5625 -3 6 5 9.787 0 0 1 1 3 0 2 0 0 0 2 0 1 4 0 0 1 1 0 0
3892 0.3558 0.9064 151.329 24.865 126.464 579.6612 78 0.6538 3.9981 5.1795 0.4812 43.6863 0.5820 45.1739 4.7391 1 10 11 13.129 0 1 0 2 0 0 0 1 1 0 5 1 1 3 1 2 0 1 2 2
3893 0.0277 0.0141 343.947 220.768 123.178 1378.0631 144 0.2917 4.0849 7.4337 0.5181 30.1429 0.3891 25.5455 3.8485 5 18 20 19.648 2 4 3 0 0 1 0 5 1 2 2 0 0 2 0 6 0 0 3 2
3894 0.1939 0.0071 88.333 20.468 67.865 257.8540 35 0.4857 3.7399 3.1065 0.3973 16.0000 0.0554 54.8667 4.6000 1 6 6 6.205 1 0 1 0 1 0 0 0 1 0 1 0 3 3 0 1 1 0 2 0
3895 -0.1021 0.8180 337.603 140.759 196.843 994.9088 102 0.5588 4.0088 7.6121 0.4356 38.8070 0.6822 30.4286 3.8214 -4 12 11 19.211 1 0 2 2 0 0 4 3 1 3 5 1 1 1 0 1 1 0 0 2
3896 0.2759 0.3696 163.486 84.990 78.496 639.6106 71 0.2958 4.0215 4.8149 0.5178 14.3810 0.4370 26.7333 5.0667 5 8 8 10.223 0 6 0 0 0 0 1 1 0 1 2 0 0 0 0 1 0 0 0 3
3897 0.2761 0.0002 174.905 112.029 62.876 653.6485 76 0.2105 3.9094 5.1002 0.4659 13.1250 0.5305 20.2500 3.8000 0 12 12 15.282 1 1 0 1 2 3 1 3 1 1 0 0 0 0 0 2 0 1 2 1
3898 0.2044 0.1876 255.435 107.788 147.647 884.2880 132 0.4545 3.8854 6.7383 0.4809 37.2000 0.3324 17.7200 3.8400 -1 15 13 14.711 1 1 0 1 2 2 3 4 1 1 0 1 0 1 0 2 1 1 2 1
3899 0.4520 0.0264 145.742 54.932 90.810 697.9077 78 0.2821 4.0083 5.6242 0.5015 11.3636 0.1258 20.1818 4.6818 -1 17 10 14.352 0 1 2 4 1 1 0 1 1 1 0 1 0 0 0 0 1 2 4 2
3900 0.4675 0.0094 146.529 69.082 77.447 620.2517 74 0.2703 3.9364 6.0045 0.5078 9.4000 0.1559 20.1818 4.6818 -1 17 11 14.352 0 1 2 4 1 1 0 1 1 1 0 1 0 0 0 0 1 2 4 2
3901 0.1390 0.7254 237.233 90.556 146.677 795.0201 95 0.3895 3.9336 6.1933 0.4362 32.2162 0.5054 20.2174 4.4783 3 13 19 14.941 0 1 0 0 0 1 4 2 3 3 2 3 1 0 1 0 0 0 1 1
3902 0.3224 0.9371 217.735 86.757 130.978 859.8513 95 0.4526 3.9724 7.1821 0.4936 35.0698 0.4585 19.1071 4.4643 3 16 18 20.509 0 2 0 0 1 3 4 3 2 3 2 3 1 0 1 0 0 0 2 1
3903 0.3341 0.7152 175.235 51.740 123.495 719.7329 100 0.5700 3.9243 5.4531 0.4325 47.7193 0.5070 24.4091 4.4545 3 11 12 12.798 0 1 0 0 1 1 3 2 2 3 2 3 1 0 1 0 0 0 1 1
3904 0.2964 0.4966 142.932 39.887 103.044 493.5224 59 0.3898 4.1004 4.5449 0.4439 22.0000 0.6063 21.7000 4.4000 3 11 12 11.615 0 0 0 0 0 1 3 2 3 3 2 3 1 0 1 0 0 0 1 0
3905 0.2269 0.4954 239.281 105.888 133.393 922.8326 81 0.3827 4.0415 6.7867 0.4133 27.5484 0.6968 16.5769 4.5385 4 16 16 16.698 0 2 0 0 0 3 4 2 3 3 2 3 1 0 1 0 0 0 1 1
3906 -0.0290 0.5570 319.887 155.649 164.237 1113.1084 113 0.6195 4.0550 7.3178 0.4474 46.4286 0.4408 28.1071 3.5714 -5 11 13 19.697 2 0 2 2 0 0 4 4 0 4 4 1 1 0 0 1 1 0 0 2
3907 -0.0658 0.0059 123.460 59.218 64.242 315.8679 23 0.5217 3.9922 3.2120 0.4007 11.0000 0.5756 55.0000 5.5000 0 4 3 7.916 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 2
3908 0.3637 0.0019 63.785 21.518 42.267 261.1554 35 0.1714 3.7903 2.8676 0.4689 5.0000 0.0671 35.6667 5.6667 -2 11 6 6.148 0 0 1 0 0 1 3 0 1 0 0 0 0 1 0 0 0 4 1 0
3909 0.3588 0.8047 161.036 73.612 87.424 729.0467 106 0.4151 3.9573 5.8145 0.4959 33.0909 0.5530 33.1053 5.5263 -2 17 13 16.334 0 1 3 1 1 1 2 1 0 0 0 0 0 0 0 0 0 7 2 0
3910 0.2274 0.7845 273.516 115.000 158.516 992.8041 113 0.4425 3.8107 7.5894 0.4841 33.5200 0.4953 20.8710 4.1935 -1 19 12 21.251 1 0 2 4 1 0 1 2 3 1 0 1 1 1 2 1 1 2 4 3
3911 0.3583 0.9492 262.545 81.896 180.649 992.9838 101 0.5743 3.8793 8.2730 0.4642 33.8966 0.4063 44.8148 4.4444 1 9 12 22.204 1 0 0 1 0 0 2 3 0 4 6 4 2 1 0 0 1 0 1 1
3912 0.2042 0.9938 242.998 48.570 194.428 747.5610 112 0.8571 4.0068 7.1613 0.4806 60.9167 0.4963 64.6154 5.2692 2 9 9 22.480 1 2 0 0 0 0 1 0 1 3 6 0 2 3 1 0 1 2 2 1
3913 -0.1683 0.2493 418.420 268.674 149.746 1276.6818 164 0.2012 3.9613 8.1567 0.4384 14.3636 0.2840 19.8158 4.0526 2 24 28 21.051 1 3 2 2 0 2 1 4 0 4 1 2 0 1 1 4 4 1 3 2
3914 -0.1205 0.0014 117.617 43.952 73.665 310.3281 18 0.3889 4.1224 2.8677 0.5551 6.0000 0.2582 10.3333 3.6667 -1 4 3 6.135 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1
3915 -0.1243 0.0008 113.173 40.715 72.458 308.9532 16 0.3750 4.0964 2.8170 0.5123 5.0000 0.2684 10.3333 3.6667 -1 4 3 5.837 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 1
3916 0.3116 0.8590 244.704 81.674 163.030 964.1516 206 0.6311 3.8586 7.0605 0.4503 78.8923 0.1906 31.2333 4.3333 -1 19 20 14.726 0 1 1 1 0 1 2 5 1 1 1 0 0 4 0 4 1 2 5 0
3917 0.2810 0.1055 57.264 16.205 41.059 248.8375 46 0.5000 3.8497 3.0070 0.4687 21.4783 0.0953 57.4706 4.8235 4 9 5 7.699 0 0 0 0 0 0 0 1 4 1 3 0 1 2 0 2 0 3 0 0
3918 -0.0794 0.0230 234.096 120.579 113.517 822.9785 65 0.2615 4.1213 5.9729 0.4524 12.7059 0.4230 26.7273 4.4091 2 13 12 13.676 0 1 0 2 0 1 0 3 0 2 1 3 0 1 0 1 2 1 2 2
3919 0.3337 0.5436 142.538 39.910 102.628 462.7835 62 0.4839 3.8016 4.6731 0.4185 28.3333 0.3852 44.0000 4.3500 4 8 5 9.219 2 2 0 0 2 1 0 2 2 1 2 0 1 2 0 1 0 1 1 0
3920 -0.0576 0.0129 125.952 35.380 90.572 372.7150 25 0.7200 4.1527 3.0487 0.4171 17.0000 0.7105 27.0833 3.5000 -3 5 4 6.453 1 0 0 0 1 0 3 2 0 0 2 0 0 0 0 1 0 0 1 1
3921 -0.0230 0.0349 186.237 75.135 111.102 574.4959 47 0.5745 4.1504 4.3549 0.4448 26.0000 0.6338 18.7222 3.6667 -4 9 5 10.465 1 0 1 2 1 0 3 2 0 0 3 1 0 0 0 1 0 0 1 2
3922 0.0510 0.0126 156.222 64.442 91.780 475.0668 39 0.5641 3.9941 4.7162 0.5252 20.1818 0.7263 29.7333 3.8000 -2 7 7 11.363 1 0 0 1 1 0 2 1 0 0 3 1 0 0 0 2 0 0 1 2
3923 -0.0451 0.0200 207.320 90.180 117.140 682.0136 52 0.5192 4.1639 4.9367 0.4459 26.0000 0.7412 18.7222 3.6667 -4 9 6 11.968 1 0 1 2 1 0 3 2 0 0 3 1 0 0 0 1 0 0 1 2
3924 -0.0774 0.0005 139.477 62.189 77.288 373.6613 26 0.5000 4.1329 3.5249 0.4658 12.0000 0.8194 27.3636 3.6364 -3 5 5 7.655 1 0 0 1 1 0 2 1 0 0 2 0 0 0 0 1 0 0 1 1
3925 0.2516 0.3150 157.777 81.696 76.081 562.3281 63 0.5714 3.9942 4.4843 0.5355 32.4444 0.4328 62.8462 5.7692 1 8 8 9.710 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 1 0 1 5 2
3926 0.0868 0.1086 323.269 114.349 208.920 1349.0414 140 0.4929 4.0085 7.7936 0.4816 45.6232 0.4722 18.2424 4.1818 2 19 16 18.281 2 2 1 4 0 0 2 3 2 1 3 4 0 2 0 2 0 0 2 3
3927 0.0582 0.1584 103.760 27.858 75.902 458.4395 48 0.6875 4.0515 4.5576 0.5036 28.0000 0.3386 52.0714 4.2143 -1 5 4 12.285 0 0 0 0 1 0 1 2 0 1 2 0 1 1 0 1 1 1 1 1
3928 0.0245 0.5981 125.870 38.683 87.187 581.2509 64 0.6875 4.0585 4.7076 0.5167 37.7727 0.3093 53.6667 4.2000 -1 5 5 13.219 0 0 0 0 1 0 1 2 0 1 2 0 1 1 0 1 1 1 1 2
3929 0.0647 0.0986 110.439 31.072 79.367 470.0642 50 0.6600 4.0075 4.8152 0.5204 24.9697 0.2420 53.6667 4.2000 -1 5 4 13.133 0 0 0 0 1 0 1 2 0 1 2 0 1 1 0 1 1 1 1 2
3930 -0.2326 0.3503 226.618 84.039 142.579 639.3138 62 0.5000 3.9530 5.2644 0.4242 27.1613 0.5389 21.7895 4.2632 -1 10 7 12.044 0 0 1 4 1 0 0 0 1 3 2 2 2 0 1 1 0 0 1 0
3931 0.1125 0.0553 233.704 103.281 130.424 836.3580 75 0.3067 4.2092 5.8715 0.5068 17.0435 0.5103 28.7895 3.8421 -1 6 7 14.060 1 1 0 3 0 0 0 3 0 3 2 1 1 1 1 0 1 0 0 1
3932 0.1276 0.4541 320.118 148.813 171.305 1290.3004 160 0.5250 4.0170 8.1496 0.4724 39.2381 0.4610 32.6316 3.5263 -2 12 20 19.518 2 0 2 3 1 1 1 7 0 3 5 2 3 2 0 3 0 0 0 3
3933 0.2590 0.1121 169.920 69.370 100.550 602.4047 72 0.2500 3.9472 6.5992 0.5063 9.2222 0.4763 21.0000 4.8696 2 18 14 15.616 0 2 1 2 0 1 2 0 4 0 1 0 1 0 1 1 0 3 2 2
3934 -0.0823 0.0002 79.194 44.173 35.021 190.4636 19 0.2632 4.2236 1.5332 0.4858 4.0000 0.3908 34.5000 3.6667 -1 2 3 4.843 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1
3935 0.0755 0.7163 115.893 26.786 89.107 516.2531 66 0.6970 4.0025 4.6598 0.5330 42.6957 0.4141 49.1333 4.2000 0 6 4 12.557 0 0 0 0 1 0 1 2 1 1 2 0 1 1 0 1 1 1 1 1
3936 0.2868 0.5145 116.672 16.360 100.312 346.8086 41 0.9024 3.8908 3.6097 0.4331 35.5135 0.6680 70.3750 4.7500 1 1 2 8.045 1 0 0 0 0 0 0 0 0 2 1 1 1 1 0 0 0 0 0 1
3937 0.0807 0.4459 202.656 48.437 154.220 612.4135 76 0.7500 4.0341 4.5467 0.4666 54.5263 0.3517 27.3889 3.8333 -2 8 7 11.668 1 0 1 2 2 0 1 2 0 1 0 1 1 1 0 1 0 0 2 2
3938 0.0753 0.9531 323.703 128.721 194.982 1148.4769 111 0.4505 4.0120 8.0002 0.4392 36.2800 0.4872 24.5278 3.5833 3 15 22 21.524 2 2 4 1 0 0 0 8 1 0 3 1 3 2 1 3 1 2 0 2
3939 -0.1845 0.0425 143.515 35.402 108.112 390.5838 45 0.7333 3.8654 3.6769 0.4980 30.4848 0.1356 55.6429 4.7143 -2 6 3 8.429 0 0 0 1 0 0 1 0 0 3 0 0 2 1 0 1 1 1 1 2
3940 0.3760 0.0072 55.373 34.685 20.688 265.9604 48 0.3125 3.8881 3.3287 0.4646 11.8667 0.0176 22.9412 4.3529 0 12 8 7.946 0 0 3 2 1 0 0 1 1 1 0 1 0 0 0 0 1 1 3 2
3941 -0.0020 0.1791 125.080 69.866 55.214 421.8603 47 0.4255 3.9351 3.8200 0.5177 17.0000 0.4188 35.2941 5.1765 -4 12 8 9.418 0 1 0 2 2 0 3 0 0 1 0 0 1 1 0 1 0 4 1 0
3942 0.1567 0.8804 218.675 61.604 157.071 656.3312 59 0.5932 3.8946 5.7838 0.4208 21.4857 0.6388 6.8333 3.8333 1 6 8 14.607 0 2 0 0 1 0 1 1 0 0 2 0 0 1 6 0 3 0 0 1
3943 0.2423 0.0023 181.384 105.304 76.081 601.7820 59 0.0678 3.9910 5.4126 0.5139 3.0000 0.5567 13.1176 3.1176 0 8 12 15.884 1 0 3 0 0 0 2 4 1 1 1 1 0 0 0 1 0 0 0 2
3944 0.2272 0.0963 207.257 74.418 132.839 867.3878 73 0.5342 4.0436 6.0163 0.4114 32.9744 0.3771 23.2400 4.0800 0 13 9 15.717 2 1 1 1 0 0 3 3 0 1 3 3 0 1 0 2 0 0 2 2
3945 0.1200 0.4810 211.454 78.615 132.839 666.7490 60 0.6000 4.1227 5.2245 0.5117 29.3333 0.5264 19.7647 3.7647 2 10 9 12.940 1 0 1 1 0 2 0 0 2 1 1 1 0 1 1 2 1 0 0 2
3946 0.2454 0.7577 151.221 36.496 114.725 516.2870 83 0.5904 3.8889 4.8650 0.4801 39.7551 0.2092 33.2353 4.4706 -1 7 8 11.819 2 2 0 0 0 0 3 2 0 1 3 0 0 1 1 0 0 1 1 0
3947 0.3548 0.8853 147.756 35.447 112.309 515.6983 83 0.6506 3.8015 5.2483 0.4490 41.2593 0.1623 33.4211 4.3158 -1 8 6 13.381 2 2 0 1 0 0 2 2 0 2 3 0 0 1 1 1 0 1 1 0
3948 0.2437 0.7430 157.356 55.915 101.441 606.4044 84 0.5952 3.9091 5.2632 0.5332 39.3600 0.1752 33.2353 4.4706 -1 7 12 11.831 2 2 0 0 0 0 3 2 0 1 3 0 0 1 1 0 0 1 1 0
3949 0.2184 0.0457 196.061 94.620 101.441 732.8764 68 0.4412 3.9826 6.1596 0.4284 27.3333 0.5456 16.1364 3.8636 -4 12 13 13.151 1 0 2 2 1 0 4 2 0 0 3 2 0 1 0 1 0 0 1 2
3950 -0.0591 0.1944 345.330 169.016 176.314 1206.7091 121 0.4050 3.9906 7.3046 0.4522 36.7347 0.5844 15.2903 3.4839 -7 15 18 19.885 2 0 1 3 1 0 6 5 0 1 4 2 0 0 0 2 0 0 1 3
3951 0.3603 0.0133 955.970 550.206 405.763 3867.5447 449 0.2049 3.9208 14.7910 0.4932 18.8913 0.4111 16.6667 4.2143 -1 55 63 40.115 6 5 1 8 2 6 8 2 5 1 5 5 1 5 2 6 4 2 5 5
3952 0.2480 0.0606 173.137 72.903 100.233 635.3533 67 0.6418 3.9796 4.9169 0.4756 40.0930 0.2593 17.0500 3.8500 0 9 5 11.435 1 1 1 2 0 0 1 3 0 0 3 2 1 0 1 1 0 0 1 2
3953 0.1042 0.4642 236.930 114.801 122.129 802.7874 78 0.3462 3.9611 5.6888 0.4767 25.5556 0.2706 23.9565 3.1304 -4 9 12 12.740 1 0 1 3 0 0 1 5 0 2 2 0 1 1 0 2 2 0 0 2
3954 -0.1037 0.8309 357.341 146.006 211.335 1302.4827 91 0.4945 4.1030 7.7420 0.4974 32.8444 0.5139 19.8846 3.4615 -2 10 10 27.588 3 1 1 3 0 1 2 5 1 0 4 1 2 0 0 0 0 0 0 2
3955 0.2708 0.4775 189.243 89.010 100.233 734.0889 70 0.3857 4.0147 5.8228 0.4861 13.4074 0.4408 22.8889 4.2778 5 10 10 18.469 0 3 2 0 0 0 0 2 2 1 2 0 0 1 1 1 1 0 1 1
3956 0.2325 0.4298 168.523 63.460 105.064 595.0929 87 0.5287 3.8343 7.2214 0.4572 29.2609 0.5474 45.8421 4.4737 0 7 16 18.290 1 1 0 0 0 0 1 1 0 2 4 0 0 2 2 1 2 1 1 0
3957 0.3283 0.5000 149.396 53.993 95.403 593.8973 93 0.5161 3.9953 4.7981 0.4870 45.6667 0.2971 22.1111 4.3889 4 10 11 12.277 1 3 2 1 0 0 0 1 2 1 3 0 1 0 1 0 1 0 1 0
3958 0.1165 0.0156 260.813 136.110 124.702 993.5604 99 0.3333 3.9810 6.1437 0.4236 24.9091 0.2744 18.6923 3.6538 -2 13 10 14.960 1 0 2 3 0 0 2 4 1 1 2 2 1 1 0 1 1 0 1 3
